run_id,run_started_utc,run_finished_utc,git_commit,git_dirty_state,report_dir,alias,node_id,platform,os_family,os_version,role,stage,stage_scope,status,evidence_path,error_detail
livelab-1783695994-b775156872e7,2026-07-10T15:01:13Z,2026-07-10T15:06:34Z,b775156872e73a01355db1f3d6d1ea5db99c815d,dirty:recorded,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-12,rocky-utm-1,rocky-utm-1-bootstrap,linux,rocky,Rocky Linux 10.2 (Red Quartz) (aarch64),client,dns_failclosed_validation,node,pass,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-12/logs/dns_failclosed_validation.log,
livelab-1783695994-b775156872e7,2026-07-10T15:01:13Z,2026-07-10T15:06:34Z,b775156872e73a01355db1f3d6d1ea5db99c815d,dirty:recorded,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-12,rocky-utm-1,rocky-utm-1-bootstrap,linux,rocky,Rocky Linux 10.2 (Red Quartz) (aarch64),client,runtime_acls_validation,node,pass,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-12/logs/runtime_acls_validation.log,
livelab-1783695994-b775156872e7,2026-07-10T15:01:13Z,2026-07-10T15:06:34Z,b775156872e73a01355db1f3d6d1ea5db99c815d,dirty:recorded,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-12,rocky-utm-1,rocky-utm-1-bootstrap,linux,rocky,Rocky Linux 10.2 (Red Quartz) (aarch64),client,service_hardening_validation,node,pass,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-12/logs/service_hardening_validation.log,
livelab-1783695994-b775156872e7,2026-07-10T15:01:13Z,2026-07-10T15:06:34Z,b775156872e73a01355db1f3d6d1ea5db99c815d,dirty:recorded,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-12,rocky-utm-1,rocky-utm-1-bootstrap,linux,rocky,Rocky Linux 10.2 (Red Quartz) (aarch64),client,key_custody_validation,node,pass,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-12/logs/key_custody_validation.log,
livelab-1783695994-b775156872e7,2026-07-10T15:01:13Z,2026-07-10T15:06:34Z,b775156872e73a01355db1f3d6d1ea5db99c815d,dirty:recorded,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-12,rocky-utm-1,rocky-utm-1-bootstrap,linux,rocky,Rocky Linux 10.2 (Red Quartz) (aarch64),client,mesh_status_validation,node,pass,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-12/logs/mesh_status_validation.log,
livelab-1783695994-b775156872e7,2026-07-10T15:01:13Z,2026-07-10T15:06:34Z,b775156872e73a01355db1f3d6d1ea5db99c815d,dirty:recorded,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-12,rocky-utm-1,rocky-utm-1-bootstrap,linux,rocky,Rocky Linux 10.2 (Red Quartz) (aarch64),client,authenticode_validation,node,pass,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-12/logs/authenticode_validation.log,
livelab-1783695994-b775156872e7,2026-07-10T15:01:13Z,2026-07-10T15:06:34Z,b775156872e73a01355db1f3d6d1ea5db99c815d,dirty:recorded,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-12,rocky-utm-1,rocky-utm-1-bootstrap,linux,rocky,Rocky Linux 10.2 (Red Quartz) (aarch64),client,ipv6_leak_validation,node,pass,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-12/logs/ipv6_leak_validation.log,
livelab-1783695994-b775156872e7,2026-07-10T15:01:13Z,2026-07-10T15:06:34Z,b775156872e73a01355db1f3d6d1ea5db99c815d,dirty:recorded,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-12,rocky-utm-1,rocky-utm-1-bootstrap,linux,rocky,Rocky Linux 10.2 (Red Quartz) (aarch64),client,traffic_test_matrix,node,pass,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-12/logs/traffic_test_matrix.log,
livelab-1783695994-b775156872e7,2026-07-10T15:01:13Z,2026-07-10T15:06:34Z,b775156872e73a01355db1f3d6d1ea5db99c815d,dirty:recorded,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-12,rocky-utm-1,rocky-utm-1-bootstrap,linux,rocky,Rocky Linux 10.2 (Red Quartz) (aarch64),client,role_switch_matrix,node,pass,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-12/logs/role_switch_matrix.log,
livelab-1783695994-b775156872e7,2026-07-10T15:01:13Z,2026-07-10T15:06:34Z,b775156872e73a01355db1f3d6d1ea5db99c815d,dirty:recorded,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-12,rocky-utm-1,rocky-utm-1-bootstrap,linux,rocky,Rocky Linux 10.2 (Red Quartz) (aarch64),client,exit_handoff,topology,pass,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-12/logs/exit_handoff.log,
livelab-1783695994-b775156872e7,2026-07-10T15:01:13Z,2026-07-10T15:06:34Z,b775156872e73a01355db1f3d6d1ea5db99c815d,dirty:recorded,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-12,rocky-utm-1,rocky-utm-1-bootstrap,linux,rocky,Rocky Linux 10.2 (Red Quartz) (aarch64),client,active_exit,topology,pass,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-12/logs/active_exit.log,
livelab-1783695994-b775156872e7,2026-07-10T15:01:13Z,2026-07-10T15:06:34Z,b775156872e73a01355db1f3d6d1ea5db99c815d,dirty:recorded,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-12,rocky-utm-1,rocky-utm-1-bootstrap,linux,rocky,Rocky Linux 10.2 (Red Quartz) (aarch64),client,exit_dns_failclosed_validation,topology,fail,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-12/logs/exit_dns_failclosed_validation.log,debian-headless-2: linux-exit-dns-failclosed-capture exited 1:  rustynetd startup failed [generic_failure (1)]: tcpdump udp/53 failed to start: No such file or directory (os error 2)   hint: unclassified failure; check the error message above
livelab-1783695994-b775156872e7,2026-07-10T15:01:13Z,2026-07-10T15:06:34Z,b775156872e73a01355db1f3d6d1ea5db99c815d,dirty:recorded,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-12,rocky-utm-1,rocky-utm-1-bootstrap,linux,rocky,Rocky Linux 10.2 (Red Quartz) (aarch64),client,exit_nat_lifecycle_validation,topology,skip,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-12/logs/exit_nat_lifecycle_validation.log,
livelab-1783695994-b775156872e7,2026-07-10T15:01:13Z,2026-07-10T15:06:34Z,b775156872e73a01355db1f3d6d1ea5db99c815d,dirty:recorded,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-12,rocky-utm-1,rocky-utm-1-bootstrap,linux,rocky,Rocky Linux 10.2 (Red Quartz) (aarch64),client,exit_demotion_residue_validation,topology,skip,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-12/logs/exit_demotion_residue_validation.log,
livelab-1783695994-b775156872e7,2026-07-10T15:01:13Z,2026-07-10T15:06:34Z,b775156872e73a01355db1f3d6d1ea5db99c815d,dirty:recorded,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-12,rocky-utm-1,rocky-utm-1-bootstrap,linux,rocky,Rocky Linux 10.2 (Red Quartz) (aarch64),client,blind_exit_dataplane_validation,node,skip,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-12/logs/blind_exit_dataplane_validation.log,
livelab-1783695994-b775156872e7,2026-07-10T15:01:13Z,2026-07-10T15:06:34Z,b775156872e73a01355db1f3d6d1ea5db99c815d,dirty:recorded,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-12,rocky-utm-1,rocky-utm-1-bootstrap,linux,rocky,Rocky Linux 10.2 (Red Quartz) (aarch64),client,live_anchor,topology,skip,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-12/logs/live_anchor.log,
livelab-1783695994-b775156872e7,2026-07-10T15:01:13Z,2026-07-10T15:06:34Z,b775156872e73a01355db1f3d6d1ea5db99c815d,dirty:recorded,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-12,rocky-utm-1,rocky-utm-1-bootstrap,linux,rocky,Rocky Linux 10.2 (Red Quartz) (aarch64),client,live_two_hop_validation,topology,skip,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-12/logs/live_two_hop_validation.log,
livelab-1783695994-b775156872e7,2026-07-10T15:01:13Z,2026-07-10T15:06:34Z,b775156872e73a01355db1f3d6d1ea5db99c815d,dirty:recorded,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-12,rocky-utm-1,rocky-utm-1-bootstrap,linux,rocky,Rocky Linux 10.2 (Red Quartz) (aarch64),client,live_managed_dns_validation,topology,skip,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-12/logs/live_managed_dns_validation.log,
livelab-1783695994-b775156872e7,2026-07-10T15:01:13Z,2026-07-10T15:06:34Z,b775156872e73a01355db1f3d6d1ea5db99c815d,dirty:recorded,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-12,rocky-utm-1,rocky-utm-1-bootstrap,linux,rocky,Rocky Linux 10.2 (Red Quartz) (aarch64),client,live_network_flap_validation,topology,skip,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-12/logs/live_network_flap_validation.log,
livelab-1783695994-b775156872e7,2026-07-10T15:01:13Z,2026-07-10T15:06:34Z,b775156872e73a01355db1f3d6d1ea5db99c815d,dirty:recorded,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-12,rocky-utm-1,rocky-utm-1-bootstrap,linux,rocky,Rocky Linux 10.2 (Red Quartz) (aarch64),client,live_reboot_recovery_validation,topology,skip,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-12/logs/live_reboot_recovery_validation.log,
livelab-1783695994-b775156872e7,2026-07-10T15:01:13Z,2026-07-10T15:06:34Z,b775156872e73a01355db1f3d6d1ea5db99c815d,dirty:recorded,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-12,rocky-utm-1,rocky-utm-1-bootstrap,linux,rocky,Rocky Linux 10.2 (Red Quartz) (aarch64),client,live_secrets_not_in_logs_validation,topology,skip,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-12/logs/live_secrets_not_in_logs_validation.log,
livelab-1783695994-b775156872e7,2026-07-10T15:01:13Z,2026-07-10T15:06:34Z,b775156872e73a01355db1f3d6d1ea5db99c815d,dirty:recorded,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-12,rocky-utm-1,rocky-utm-1-bootstrap,linux,rocky,Rocky Linux 10.2 (Red Quartz) (aarch64),client,live_key_custody_validation,topology,skip,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-12/logs/live_key_custody_validation.log,
livelab-1783695994-b775156872e7,2026-07-10T15:01:13Z,2026-07-10T15:06:34Z,b775156872e73a01355db1f3d6d1ea5db99c815d,dirty:recorded,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-12,rocky-utm-1,rocky-utm-1-bootstrap,linux,rocky,Rocky Linux 10.2 (Red Quartz) (aarch64),client,live_enrollment_restart_validation,topology,skip,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-12/logs/live_enrollment_restart_validation.log,
livelab-1783695994-b775156872e7,2026-07-10T15:01:13Z,2026-07-10T15:06:34Z,b775156872e73a01355db1f3d6d1ea5db99c815d,dirty:recorded,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-12,rocky-utm-1,rocky-utm-1-bootstrap,linux,rocky,Rocky Linux 10.2 (Red Quartz) (aarch64),client,live_lan_toggle_validation,topology,skip,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-12/logs/live_lan_toggle_validation.log,
livelab-1783695994-b775156872e7,2026-07-10T15:01:13Z,2026-07-10T15:06:34Z,b775156872e73a01355db1f3d6d1ea5db99c815d,dirty:recorded,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-12,rocky-utm-1,rocky-utm-1-bootstrap,linux,rocky,Rocky Linux 10.2 (Red Quartz) (aarch64),client,live_mixed_topology_validation,topology,skip,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-12/logs/live_mixed_topology_validation.log,
livelab-1783695994-b775156872e7,2026-07-10T15:01:13Z,2026-07-10T15:06:34Z,b775156872e73a01355db1f3d6d1ea5db99c815d,dirty:recorded,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-12,rocky-utm-1,rocky-utm-1-bootstrap,linux,rocky,Rocky Linux 10.2 (Red Quartz) (aarch64),client,cleanup,node,pass,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-12/logs/cleanup.log,
livelab-1783696641-b775156872e7,2026-07-10T15:12:17Z,2026-07-10T15:17:20Z,b775156872e73a01355db1f3d6d1ea5db99c815d,dirty:recorded,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-13,debian-headless-2,debian-headless-2-bootstrap,linux,debian,Debian GNU/Linux 13 (trixie) (aarch64),exit,preflight,topology,pass,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-13/logs/preflight.log,
livelab-1783696641-b775156872e7,2026-07-10T15:12:17Z,2026-07-10T15:17:20Z,b775156872e73a01355db1f3d6d1ea5db99c815d,dirty:recorded,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-13,debian-headless-2,debian-headless-2-bootstrap,linux,debian,Debian GNU/Linux 13 (trixie) (aarch64),exit,prepare_source_archive,topology,pass,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-13/logs/prepare_source_archive.log,
livelab-1783696641-b775156872e7,2026-07-10T15:12:17Z,2026-07-10T15:17:20Z,b775156872e73a01355db1f3d6d1ea5db99c815d,dirty:recorded,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-13,debian-headless-2,debian-headless-2-bootstrap,linux,debian,Debian GNU/Linux 13 (trixie) (aarch64),exit,verify_ssh_reachability,node,pass,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-13/logs/verify_ssh_reachability.log,
livelab-1783696641-b775156872e7,2026-07-10T15:12:17Z,2026-07-10T15:17:20Z,b775156872e73a01355db1f3d6d1ea5db99c815d,dirty:recorded,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-13,debian-headless-2,debian-headless-2-bootstrap,linux,debian,Debian GNU/Linux 13 (trixie) (aarch64),exit,cleanup_hosts,node,pass,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-13/logs/cleanup_hosts.log,
livelab-1783696641-b775156872e7,2026-07-10T15:12:17Z,2026-07-10T15:17:20Z,b775156872e73a01355db1f3d6d1ea5db99c815d,dirty:recorded,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-13,debian-headless-2,debian-headless-2-bootstrap,linux,debian,Debian GNU/Linux 13 (trixie) (aarch64),exit,bootstrap_hosts,node,pass,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-13/logs/bootstrap_hosts.log,
livelab-1783696641-b775156872e7,2026-07-10T15:12:17Z,2026-07-10T15:17:20Z,b775156872e73a01355db1f3d6d1ea5db99c815d,dirty:recorded,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-13,debian-headless-2,debian-headless-2-bootstrap,linux,debian,Debian GNU/Linux 13 (trixie) (aarch64),exit,collect_pubkeys,node,pass,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-13/logs/collect_pubkeys.log,
livelab-1783696641-b775156872e7,2026-07-10T15:12:17Z,2026-07-10T15:17:20Z,b775156872e73a01355db1f3d6d1ea5db99c815d,dirty:recorded,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-13,debian-headless-2,debian-headless-2-bootstrap,linux,debian,Debian GNU/Linux 13 (trixie) (aarch64),exit,membership_init,node,pass,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-13/logs/membership_init.log,
livelab-1783696641-b775156872e7,2026-07-10T15:12:17Z,2026-07-10T15:17:20Z,b775156872e73a01355db1f3d6d1ea5db99c815d,dirty:recorded,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-13,debian-headless-2,debian-headless-2-bootstrap,linux,debian,Debian GNU/Linux 13 (trixie) (aarch64),exit,distribute_membership,node,pass,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-13/logs/distribute_membership.log,
livelab-1783696641-b775156872e7,2026-07-10T15:12:17Z,2026-07-10T15:17:20Z,b775156872e73a01355db1f3d6d1ea5db99c815d,dirty:recorded,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-13,debian-headless-2,debian-headless-2-bootstrap,linux,debian,Debian GNU/Linux 13 (trixie) (aarch64),exit,distribute_assignments,topology,pass,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-13/logs/distribute_assignments.log,
livelab-1783696641-b775156872e7,2026-07-10T15:12:17Z,2026-07-10T15:17:20Z,b775156872e73a01355db1f3d6d1ea5db99c815d,dirty:recorded,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-13,debian-headless-2,debian-headless-2-bootstrap,linux,debian,Debian GNU/Linux 13 (trixie) (aarch64),exit,distribute_traversal,topology,pass,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-13/logs/distribute_traversal.log,
livelab-1783696641-b775156872e7,2026-07-10T15:12:17Z,2026-07-10T15:17:20Z,b775156872e73a01355db1f3d6d1ea5db99c815d,dirty:recorded,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-13,debian-headless-2,debian-headless-2-bootstrap,linux,debian,Debian GNU/Linux 13 (trixie) (aarch64),exit,distribute_dns_zone,topology,pass,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-13/logs/distribute_dns_zone.log,
livelab-1783696641-b775156872e7,2026-07-10T15:12:17Z,2026-07-10T15:17:20Z,b775156872e73a01355db1f3d6d1ea5db99c815d,dirty:recorded,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-13,debian-headless-2,debian-headless-2-bootstrap,linux,debian,Debian GNU/Linux 13 (trixie) (aarch64),exit,enforce_baseline_runtime,node,pass,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-13/logs/enforce_baseline_runtime.log,
livelab-1783696641-b775156872e7,2026-07-10T15:12:17Z,2026-07-10T15:17:20Z,b775156872e73a01355db1f3d6d1ea5db99c815d,dirty:recorded,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-13,debian-headless-2,debian-headless-2-bootstrap,linux,debian,Debian GNU/Linux 13 (trixie) (aarch64),exit,validate_baseline_runtime,node,pass,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-13/logs/validate_baseline_runtime.log,
livelab-1783696641-b775156872e7,2026-07-10T15:12:17Z,2026-07-10T15:17:20Z,b775156872e73a01355db1f3d6d1ea5db99c815d,dirty:recorded,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-13,debian-headless-2,debian-headless-2-bootstrap,linux,debian,Debian GNU/Linux 13 (trixie) (aarch64),exit,security_audit_validation,node,pass,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-13/logs/security_audit_validation.log,
livelab-1783696641-b775156872e7,2026-07-10T15:12:17Z,2026-07-10T15:17:20Z,b775156872e73a01355db1f3d6d1ea5db99c815d,dirty:recorded,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-13,debian-headless-2,debian-headless-2-bootstrap,linux,debian,Debian GNU/Linux 13 (trixie) (aarch64),exit,dns_failclosed_validation,node,pass,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-13/logs/dns_failclosed_validation.log,
livelab-1783696641-b775156872e7,2026-07-10T15:12:17Z,2026-07-10T15:17:20Z,b775156872e73a01355db1f3d6d1ea5db99c815d,dirty:recorded,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-13,debian-headless-2,debian-headless-2-bootstrap,linux,debian,Debian GNU/Linux 13 (trixie) (aarch64),exit,runtime_acls_validation,node,pass,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-13/logs/runtime_acls_validation.log,
livelab-1783696641-b775156872e7,2026-07-10T15:12:17Z,2026-07-10T15:17:20Z,b775156872e73a01355db1f3d6d1ea5db99c815d,dirty:recorded,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-13,debian-headless-2,debian-headless-2-bootstrap,linux,debian,Debian GNU/Linux 13 (trixie) (aarch64),exit,service_hardening_validation,node,pass,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-13/logs/service_hardening_validation.log,
livelab-1783696641-b775156872e7,2026-07-10T15:12:17Z,2026-07-10T15:17:20Z,b775156872e73a01355db1f3d6d1ea5db99c815d,dirty:recorded,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-13,debian-headless-2,debian-headless-2-bootstrap,linux,debian,Debian GNU/Linux 13 (trixie) (aarch64),exit,key_custody_validation,node,pass,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-13/logs/key_custody_validation.log,
livelab-1783696641-b775156872e7,2026-07-10T15:12:17Z,2026-07-10T15:17:20Z,b775156872e73a01355db1f3d6d1ea5db99c815d,dirty:recorded,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-13,debian-headless-2,debian-headless-2-bootstrap,linux,debian,Debian GNU/Linux 13 (trixie) (aarch64),exit,mesh_status_validation,node,pass,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-13/logs/mesh_status_validation.log,
